Target Word,Joined,Label
time,We had a wonderful time at the party . I did n't have time to finish .,0.3909041
title,He looked for books with the word ` jazz ' in the title . I can never remember movie titles .,0.8909017
exercise,Some parents exercise their infants . This puzzle will exercise your mind .,0.89090145
carry,These bonds carry warrants . The restaurant carries an unusual name .,0.8909018
language,He recorded the spoken language of the streets . He uttered harsh language .,0.8909018
track,Track a missile . I tracked prints .,0.025809074
polish,Polish my shoes . He polished up the chrome until it gleamed .,0.8909018
product,This is a product of lime and nitric acid . His reaction was the product of hunger and fatigue .,3.8923627e-06
come,Come into the room . The first success came three days later .,5.63001e-07
check,Check the brakes . I will check up on the car tomorrow .,0.8909018
control,The control condition was inappropriate for the conclusions he wished to draw . I turned the controls over to her .,8.603877e-06
give,Give priority to . The French doors give onto a terrace .,1.1294181e-07
call,He heard the phone ringing but did n't want to take the call . He placed a phone call to London .,0.8909018
move,"We must move quickly . Come on guys , let 's move : there 's work to do !",0.8909018
know,I know the feeling ! Have you ever known hunger ?,0.8909018
hegemony,The consolidation of the United States ' hegemony over a new international economic system . To say they have priority is not to say they have complete hegemony .,0.8909018
float,Float the plaster . The balloon floated off into the distance .,1.1265717e-05
make,Make a move . They make a cute couple .,0.007565309
play,Play a hooked fish . He played $ 20 on the new horse .,6.0193932e-05
get,Where did she get these news ? You can not get water out of a stone .,0.89088607
run,His daily run keeps him fit . He broke into a run .,0.8909018
know,"I know your mother , but I 've never met your father . I know this voice !",0.8909018
practice,I took over his practice when he retired . It is not the local practice to wear shorts to dinner .,3.3935423e-05
inwardness,"Inwardness is what an Englishman quite simply has , painlessly , as a birthright . Socrates ' inwardness , integrity , and inquisitiveness""- H.R.Finch .",0.3909047
admit,To admit a serious thought into the mind . To admit evidence in the trial of a cause .,0.8909018
date,His date never stopped talking . We have n't heard from them to date .,0.04823446
feast,We had a feast to celebrate the harvest . The Thanksgiving feast .,0.024640648
section,A section of a fishing rod . The finance section of the company .,0.12146168
tramp,A homeless tramp . The tramp of military boots .,1.1098925e-06
life,The battery had a short life . He lived a long and happy life .,0.8909018
make,Make an estimate . Can you make me an omelette ?,0.04969793
run,The sale will run for ten days . They ran twenty blood tests on me and they still do n't know what 's wrong .,0.39090195
break,Break the cycle of poverty . The first winter storm broke over New York .,1.12642065e-05
notice,"A notice of sale . He took no notice of the changes , and went on as though nothing had happened .",3.206216e-05
tomorrow,Everyone hopes for a better tomorrow . Tomorrow 's world .,0.8909018
break,Break a promise . The surf broke .,0.0002908442
master,A master of the violin . One of the old masters .,0.8909018
mixture,He drank a mixture of beer and lemonade . A gradual mixture of cultures .,0.0011153804
keep,Can I keep my old stuffed animals ? Keep smiling .,0.0012721188
cut,The glass from the shattered windshield cut into her forehead . The new tooth is cutting .,0.0060676923
suffer,I 've been suffering your insults for years . He suffered the penalty .,0.8909018
call,He placed a phone call to London . I received several phone calls today .,0.8909018
service,Service my truck . The washing machine needs to be serviced .,0.8909018
break,I had to break a $ 100 bill just to buy the candy . His voice is breaking -- he should no longer sing in the choir .,0.39090186
make,Make one 's way into the forest . Make yourself clear .,0.0072555146
turn,Turn cartwheels . Turn a somersault .,0.8909018
emission,The emission of heat from a fire . The emission was mostly blood .,0.03160588
catch,I have some free time tonight so I think I 'll catch a movie . The fashion did not catch .,0.0033065227
repair,To repair a shattered fortune . To repair to sanctuary for safety .,0.22289963
excuse,He 's a sorry excuse of a doctor . He had to get his mother to write an excuse for him .,2.131414e-05
touch,The local Mafia wo n't touch gambling . Are you all right ? You 've hardly touched your lunch .,9.92491e-06
dent,It made a dent in my bank account . The crash produced a dent in the left side of the car .,1.2564124e-05
keep,Where do you keep your gardening tools ? These potatoes keep for a long time .,1.4645506e-05
patch,A cabbage patch . A briar patch .,0.8909018
take,Take a risk . I 'll take that plate off the table .,7.505368e-05
see,I want to see whether she speaks French . I saw their laughing and joking .,0.031568468
place,He overstepped his place . It is really not my place to say what is right and wrong in this case .,0.8909018
hold,The general ordered the colonel to hold his position at all costs . He held the governorship for almost a decade .,0.0005159082
break,The break in the eighth frame cost him the match . They hoped to avoid a break in relations .,3.014591e-06
line,In line with . He got out of line .,0.8909018
head,Under the head of minor Roman poets . The head of the hammer .,0.00056663563
come,Come into the room . Come down here !,0.8909018
run,"The team enjoyed a brief run of victories . Yesterday we did a run of 12,000 units .",0.006088689
take,"How should I take this message ? Looking at him as he came into the room , I took him for his father .",0.8909018
grain,He does not have a grain of sense . A grain of sand .,0.01906105
strike,"We must strike the enemy 's oil fields . In the fifth inning , the Giants struck , sending three runners home to win the game 5 to 2 .",0.8909018
fill,Fill a container . The liquid fills the container .,0.02162953
summer,We like to summer in the Mediterranean . We summered in Kashmir .,0.8909018
way,I felt the same way . That 's the way it is .,0.8909018
party,The green party took 12 % of the vote . In 1992 Perot tried to organize a third party at the national level .,0.8909018
reproduction,Unauthorized reproduction of this article is prohibited . Gutenberg 's reproduction of holy texts was far more efficient .,0.8909018
leak,A leak in a boat . A leak in a roof .,0.8909018
grain,A grain of salt . A grain of sand .,0.8909018
multiply,"He managed to multiply his profits . He had been multiplying , but it occurred to him he needed to resolve the exponents , first .",0.8909018
