Target Word,Joined,Label
exercise,Some parents exercise their infants . This puzzle will exercise your mind .,0.99996847
carry,These bonds carry warrants . The restaurant carries an unusual name .,1.0
language,He recorded the spoken language of the streets . He uttered harsh language .,0.99999994
track,Track a missile . I tracked prints .,4.0401014e-06
polish,Polish my shoes . He polished up the chrome until it gleamed .,0.9999999
product,This is a product of lime and nitric acid . His reaction was the product of hunger and fatigue .,2.2330246e-07
come,Come into the room . The first success came three days later .,5.6973775e-05
check,Check the brakes . I will check up on the car tomorrow .,0.9999752
control,The control condition was inappropriate for the conclusions he wished to draw . I turned the controls over to her .,5.627958e-06
give,Give priority to . The French doors give onto a terrace .,1.5892574e-07
call,He heard the phone ringing but did n't want to take the call . He placed a phone call to London .,1.0
move,"We must move quickly . Come on guys , let 's move : there 's work to do !",1.0
know,I know the feeling ! Have you ever known hunger ?,0.9995144
hegemony,The consolidation of the United States ' hegemony over a new international economic system . To say they have priority is not to say they have complete hegemony .,1.0
float,Float the plaster . The balloon floated off into the distance .,2.5541038e-07
make,Make a move . They make a cute couple .,0.00037636698
play,Play a hooked fish . He played $ 20 on the new horse .,7.422312e-06
get,Where did she get these news ? You can not get water out of a stone .,0.9999707
run,His daily run keeps him fit . He broke into a run .,0.9999984
know,"I know your mother , but I 've never met your father . I know this voice !",0.99996805
practice,I took over his practice when he retired . It is not the local practice to wear shorts to dinner .,0.0100055365
inwardness,"Inwardness is what an Englishman quite simply has , painlessly , as a birthright . Socrates ' inwardness , integrity , and inquisitiveness""- H.R.Finch .",0.0
admit,To admit a serious thought into the mind . To admit evidence in the trial of a cause .,1.0
date,His date never stopped talking . We have n't heard from them to date .,0.00037011324
feast,We had a feast to celebrate the harvest . The Thanksgiving feast .,6.221823e-05
section,A section of a fishing rod . The finance section of the company .,1.5560498e-05
tramp,A homeless tramp . The tramp of military boots .,2.6852387e-08
life,The battery had a short life . He lived a long and happy life .,1.0
make,Make an estimate . Can you make me an omelette ?,3.3358196e-05
run,The sale will run for ten days . They ran twenty blood tests on me and they still do n't know what 's wrong .,0.037711702
break,Break the cycle of poverty . The first winter storm broke over New York .,5.7926504e-06
notice,"A notice of sale . He took no notice of the changes , and went on as though nothing had happened .",5.8781e-06
tomorrow,Everyone hopes for a better tomorrow . Tomorrow 's world .,0.9999999
break,Break a promise . The surf broke .,0.0003180324
master,A master of the violin . One of the old masters .,0.99994034
mixture,He drank a mixture of beer and lemonade . A gradual mixture of cultures .,0.0014983692
keep,Can I keep my old stuffed animals ? Keep smiling .,1.1645659e-06
cut,The glass from the shattered windshield cut into her forehead . The new tooth is cutting .,0.0002547267
suffer,I 've been suffering your insults for years . He suffered the penalty .,0.9999865
call,He placed a phone call to London . I received several phone calls today .,1.0
service,Service my truck . The washing machine needs to be serviced .,0.9999972
break,I had to break a $ 100 bill just to buy the candy . His voice is breaking -- he should no longer sing in the choir .,0.037711702
make,Make one 's way into the forest . Make yourself clear .,0.0029003706
turn,Turn cartwheels . Turn a somersault .,0.99999064
emission,The emission of heat from a fire . The emission was mostly blood .,0.0010184029
catch,I have some free time tonight so I think I 'll catch a movie . The fashion did not catch .,0.02613195
repair,To repair a shattered fortune . To repair to sanctuary for safety .,0.004320547
excuse,He 's a sorry excuse of a doctor . He had to get his mother to write an excuse for him .,0.037711702
touch,The local Mafia wo n't touch gambling . Are you all right ? You 've hardly touched your lunch .,0.00019950808
dent,It made a dent in my bank account . The crash produced a dent in the left side of the car .,4.965557e-05
keep,Where do you keep your gardening tools ? These potatoes keep for a long time .,0.0006341517
patch,A cabbage patch . A briar patch .,0.99999994
take,Take a risk . I 'll take that plate off the table .,4.2276872e-07
see,I want to see whether she speaks French . I saw their laughing and joking .,5.6088553e-05
place,He overstepped his place . It is really not my place to say what is right and wrong in this case .,0.5377117
hold,The general ordered the colonel to hold his position at all costs . He held the governorship for almost a decade .,0.037711702
break,The break in the eighth frame cost him the match . They hoped to avoid a break in relations .,5.7222536e-08
line,In line with . He got out of line .,0.99987674
head,Under the head of minor Roman poets . The head of the hammer .,1.8522906e-07
come,Come into the room . Come down here !,1.0
run,"The team enjoyed a brief run of victories . Yesterday we did a run of 12,000 units .",0.00041087213
take,"How should I take this message ? Looking at him as he came into the room , I took him for his father .",1.0
grain,He does not have a grain of sense . A grain of sand .,0.0002991398
strike,"We must strike the enemy 's oil fields . In the fifth inning , the Giants struck , sending three runners home to win the game 5 to 2 .",1.0
fill,Fill a container . The liquid fills the container .,8.40965e-06
summer,We like to summer in the Mediterranean . We summered in Kashmir .,0.9999996
way,I felt the same way . That 's the way it is .,0.999719
party,The green party took 12 % of the vote . In 1992 Perot tried to organize a third party at the national level .,1.0
reproduction,Unauthorized reproduction of this article is prohibited . Gutenberg 's reproduction of holy texts was far more efficient .,1.0
leak,A leak in a boat . A leak in a roof .,0.99999976
grain,A grain of salt . A grain of sand .,1.0
multiply,"He managed to multiply his profits . He had been multiplying , but it occurred to him he needed to resolve the exponents , first .",0.99999994
baby,It was great to feel my baby moving about inside . I felt healthy and very feminine carrying the baby .,0.9952644
see,You should see a lawyer . We had to see a psychiatrist .,1.0
term,He left school before the end of term . He was sentenced to a term of six years in prison .,1.0
